_id,PLAY_DATE,PLAY_NAME,THEATER_NAME,PLAY_CATEGORY,IS_GUEST_PLAY,PLAY_TYPE,LONGITUDE,LATITUDE,NUMBER_OF_AUDIENCE
1896,2020-02-08,BEN ÇAĞIRMADIM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,99
1897,2019-06-04,FELATUN BEY İLE RAKIM EFENDİ,Harbiye Cemil Topuzlu Açıkhava Sahnesi,Müzikal,0,Yerli,28.9904399999999995,41.0457770000000011,17
1898,2019-04-16,YAŞASIN BARIŞ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765776999999986,41.0977446799999981,72
1899,2019-01-07,TATLI KAÇIK,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,4
1900,2018-04-04,BİZİM AİLE,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.9888289999999991,41.0467879999999994,36
1901,2020-02-03,HARİKALAR MUTFAĞI,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900000000002,3
1902,2018-12-29,ÜZGÜN AĞAÇLAR ÜLKESİ,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.0234079999999999,40.9917700000000025,229
1903,2019-10-25,POLLYANNA,Ümraniye Sahnesi,Çocuk,0,Yabancı,29.1047979999999988,41.0250249999999994,176
1904,2020-01-18,BİR KÜMES HİKAYESİ,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,62
1905,2018-11-14,ON İKİ ÖFKELİ ADAM,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,32
1906,2019-12-13,CAN YELEĞİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,108
1907,2019-09-18,UZLAŞMA,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,317
1908,2019-02-26,POLLYANNA,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,154
1909,2017-11-01,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,2
1910,2017-12-29,ÜZGÜN AĞAÇLAR ÜLKESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900000000002,5
1911,2019-05-09,KEŞANLI ALİ DESTANI (KARTAL BELEDİYE TİYATROSU),Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,1,Yabancı,29.0128999999999984,41.019561000000003,22
1912,2018-03-01,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,11
1913,2018-12-07,NORA - BİR BEBEK EVİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,30
1914,2019-03-05,FELATUN BEY İLE RAKIM EFENDİ,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.9888289999999991,41.0467879999999994,5
1915,2018-02-16,ÜÇ KARDEŞ VE MUHTEŞEM KURT,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,4
1916,2019-10-11,KOMİK-İ ŞEHİR NAŞİT BEY,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765776999999986,41.0977446799999981,15
1917,2017-11-05,REİS BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,28
1918,2018-10-02,ŞAHANE ZÜĞÜRTLER,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,33
1919,2019-11-19,CAN YELEĞİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,136
1920,2019-02-06,MACBETH,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,200
1921,2018-04-05,SON,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,47
1922,2018-12-27,KARAGÖZ ÇİFTLİK BEKÇİSİ,Üsküdar Kerem Yılmazer Sahnesi,Çocuk,0,Yerli,29.0238170000000011,41.0170639999999977,3
1923,2019-12-26,BİR GÜN AYAKKABIMIN TEKİ,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,106
1924,2018-10-25,PALYAÇO PRENS,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,146
1925,2018-10-26,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,47
1926,2018-11-29,FELATUN BEY İLE RAKIM EFENDİ,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.9888289999999991,41.0467879999999994,48
1927,2019-03-28,SÖZ VERİYORUM,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.0238170000000011,41.0170639999999977,2
1928,2019-01-29,HARİKALAR MUTFAĞI,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,56
1929,2019-11-24,PALYAÇO PRENS,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765776999999986,41.0977446799999981,80
1930,2020-09-27,BANA BİR MASAL ANLAT / KUZGUNCUK SANAT TİYATROSU, KUZGUNCUK SANAT TİYATROSU,Çocuk,0,Yabancı,28.9709719999999997,41.0793660000000003,2
1931,2019-01-30,ŞAHANE ZÜĞÜRTLER,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,208
1932,2019-01-13,MEVLANA'DAN ÖYKÜLER,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,146
1933,2019-03-22,TATLI KAÇIK,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,2
1934,2019-01-14,FELATUN BEY İLE RAKIM EFENDİ,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.9709719999999997,41.0793660000000003,18
1935,2018-03-04,HAYAL-İ TEMSİL,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,40
1936,2019-12-06,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,66
1937,2017-11-04,SAADET HANIM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,45
1938,2018-12-26,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.1047979999999988,41.0250249999999994,170
1939,2020-02-08,"AY, CARMELA!",Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,11
1940,2018-01-11,YANGIN YERİNDE ORKİDELER,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,44
1941,2018-11-18,UZLAŞMA,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,24
1942,2018-10-26,CİBALİ KARAKOLU,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.1047979999999988,41.0250249999999994,3
1943,2019-02-06,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,118
1944,2018-03-02,MACBETH,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,8
1945,2019-05-11,DÜN AKŞAM YOLDA GİDERKEN ÇOK KOMİK BİR ŞEY OLDU (ATAŞEHİR SEVİNÇ ANADOLU LİSESİ),Ümraniye Sahnesi,Yetişkin,1,Yabancı,29.1047979999999988,41.0250249999999994,4
1946,2019-01-05,CAN YELEĞİ,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,14
1947,2018-03-20,BİR KÜMES HİKAYESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900000000002,562
1948,2020-01-14,ÜZGÜN AĞAÇLAR ÜLKESİ,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0128999999999984,41.019561000000003,2
1949,2018-03-30,PALYAÇO PRENS,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,98
1950,2019-02-17,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.9709719999999997,41.0793660000000003,31
1951,2019-12-19,GEÇ KALANLAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,6
1952,2019-10-30,VAHŞİ BATI,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765776999999986,41.0977446799999981,72
1953,2020-11-05,UZLAŞMA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,8
1954,2018-02-28,MAKEDONYA GAMZESİ,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.0128999999999984,41.019561000000003,33
1955,2018-02-06,BİR KÜMES HİKAYESİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,2
1956,2020-11-05,ZEHİR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,39
1957,2018-12-19,HARİKALAR MUTFAĞI,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.0234079999999999,40.9917700000000025,2
1958,2018-03-15,MEVLANA'DAN ÖYKÜLER,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,6
1959,2020-03-07,BENİM GÜZEL PABUÇLARIM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.0234079999999999,40.9917700000000025,21
1960,2019-04-21,SÖZ VERİYORUM,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.0238170000000011,41.0170639999999977,14
1961,2017-10-28,MARTI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,32
1962,2018-02-10,DEFİNE ADASI,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,38
1963,2019-01-17,AY IŞIĞINDA ŞAMATA,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,34
1964,2019-05-16,ÜÇÜNCÜ REICH'İN KORKU VE SEFALETİ (GÜNGÖREN GENÇOSMAN İMKB ÇOK PROGRAMLI ANADOLU LİSESİ),Ümraniye Sahnesi,Yetişkin,1,Yabancı,29.1047979999999988,41.0250249999999994,8
1965,2018-05-11,VANYA DAYI (AYDIN ÜNİ. DRAMA VE OYUNCULUK BÖLÜMÜ),Kadıköy Haldun Taner Sahnesi,Yetişkin,1,Yerli,29.0234079999999999,40.9917700000000025,3
1966,2019-10-24,İKİ EFENDİNİN UŞAĞI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,174
1967,2019-04-17,"NİLGÜN KASAPBAŞOĞLU ""KÜÇÜKLERE MASALLAR""",Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yabancı,28.9709719999999997,41.0793660000000003,4
1968,2017-10-20,CİBALİ KARAKOLU,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.9709719999999997,41.0793660000000003,830
1969,2019-10-02,OCAK'TA BAHAR,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,66
1970,2017-09-25,YANGIN YERİNDE ORKİDELER,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,5
1971,2018-12-12,OCAK'TA BAHAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,13
1972,2020-10-01,GEÇİT,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,2
1973,2019-01-01,AY IŞIĞINDA ŞAMATA,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,14
1974,2019-10-25,BİSKÜVİ ADAM,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yabancı,28.956194,41.015900000000002,33
1975,2019-10-25,SÖZ VERİYORUM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,10
1976,2020-01-30,BİSKÜVİ ADAM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yabancı,28.8765776999999986,41.0977446799999981,131
1977,2020-01-28,BEN ÇAĞIRMADIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,117
1978,2018-11-30,CAN YELEĞİ,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,83
1979,2017-12-24,ŞAHANE ZÜĞÜRTLER,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,19
1980,2020-01-22,ON İKİ ÖFKELİ ADAM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765776999999986,41.0977446799999981,79
1981,2018-11-24,MATRUŞKA,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,4
1982,2017-12-19,AY IŞIĞINDA ŞAMATA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,309
1983,2020-02-19,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,1
1984,2018-10-02,NORA - BİR BEBEK EVİ,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,13
1985,2019-10-31,UZLAŞMA,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,4
1986,2019-03-13,CAN YELEĞİ,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,51
1987,2020-02-27,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.9709719999999997,41.0793660000000003,123
1988,2018-05-16,SANSÜRCÜ (YILDIZ TEKNİK ÜNİ. OYUNCULARI),Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,1,Yerli,29.0238170000000011,41.0170639999999977,4
1989,2018-04-16,MASAL TRENİ (PINAR ÇOCUK TİYATROSU),Gaziosmanpaşa Sahnesi,Çocuk,1,Yerli,28.9164819999999985,41.0578459999999978,12
1990,2019-05-08,SERSEM KOCANIN KURNAZ KARISI (KADIKÖY HALK EĞİTİM MERKEZİ DENEME SAHNESİ TİYATRO TOPLULUĞU),Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,1,Yabancı,29.0238170000000011,41.0170639999999977,22
1991,2019-11-24,UZLAŞMA,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,12
1992,2019-12-25,TATLI KAÇIK,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,9
1993,2019-10-19,BEN ÇAĞIRMADIM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,54
1994,2020-01-28,HARİKALAR MUTFAĞI,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0128999999999984,41.019561000000003,3
1995,2017-11-12,FEHİM PAŞA KONAĞI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,46
1996,2017-12-29,ÜÇ KARDEŞ VE MUHTEŞEM KURT,Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,1
1997,2018-03-04,FEHİM PAŞA KONAĞI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,34
1998,2020-03-01,YAŞAYAN SAYFALAR,Üsküdar Kerem Yılmazer Sahnesi,Çocuk,0,Yerli,29.0238170000000011,41.0170639999999977,15
1999,2020-01-08,ÇIN SABAHTA,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,5
2000,2017-10-11,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.9888289999999991,41.0467879999999994,149
2001,2019-01-11,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.1047979999999988,41.0250249999999994,54
2002,2019-12-22,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,60
2003,2017-11-23,OYUNUN OYUNU,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,61
2004,2019-02-22,UZLAŞMA,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,108
2005,2018-01-18,HARİKALAR MUTFAĞI,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,94
2006,2018-04-23,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,1
2007,2020-01-13,HAYAL-İ TEMSİL,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,2
2008,2017-11-05,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,16
2009,2019-10-12,UZLAŞMA,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,161
2010,2019-11-06,AMANVERMEZ AVNİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,144
2011,2019-10-11,TATLI KAÇIK,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.0238170000000011,41.0170639999999977,31
2012,2019-04-17,CAN YELEĞİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,18
2013,2019-03-22,ÜÇ KARDEŞ VE MUHTEŞEM KURT,Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,50
2014,2019-02-23,AMANVERMEZ AVNİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,4
2015,2017-12-28,ÜÇ KARDEŞ VE MUHTEŞEM KURT,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900000000002,24
2016,2020-02-11,BİR GÜN AYAKKABIMIN TEKİ,Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,64
2017,2017-11-11,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.9888289999999991,41.0467879999999994,22
2018,2019-03-16,VAHŞİ BATI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,130
2019,2019-03-28,KARAGÖZ ÇİFTLİK BEKÇİSİ,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.0234079999999999,40.9917700000000025,680
2020,2018-10-09,KOMİK-İ ŞEHİR NAŞİT BEY,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,63
2021,2019-03-05,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765776999999986,41.0977446799999981,39
2022,2017-11-21,MARTI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,69
2023,2020-02-26,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,41
2024,2018-10-04,CAN YELEĞİ,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,5
2025,2018-10-03,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.9709719999999997,41.0793660000000003,73
2026,2018-12-02,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.1047979999999988,41.0250249999999994,20
2027,2019-01-10,BEN ÇAĞIRMADIM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,10
2028,2020-09-22,DANSÖZ / MEK'AN, MEK'AN,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,49
2029,2020-02-15,ŞAHANE ZÜĞÜRTLER,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,107
2030,2019-10-30,ON İKİ ÖFKELİ ADAM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,3
2031,2020-01-15,"AY, CARMELA!",Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,51
2032,2020-10-29,BENCE HİÇ KOMİK DEĞİL / TİYATRO RETORİK, TİYATRO RETORİK,Yetişkin,0,Yerli,28.8765776999999986,41.0977446799999981,5
2033,2020-01-12,KAHVEDE ŞENLİK VAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,33
2034,2019-02-13,KOMİK-İ ŞEHİR NAŞİT BEY,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765776999999986,41.0977446799999981,30
2035,2019-04-02,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,170
2036,2018-03-08,AY IŞIĞINDA ŞAMATA,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,2
2037,2019-06-01,AMANVERMEZ AVNİ,Harbiye Cemil Topuzlu Açıkhava Sahnesi,Yetişkin,0,Yerli,28.9904399999999995,41.0457770000000011,79
2038,2019-10-26,HASTALIK HASTASI,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,20
2039,2020-02-02,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,79
2040,2019-04-05,HARİKALAR MUTFAĞI,Ümraniye Sahnesi,Çocuk,0,Yerli,29.1047979999999988,41.0250249999999994,113
2041,2017-09-27,BEN ÇAĞIRMADIM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,64
2042,2018-05-09,HAMLET (TİYATRO KARNAVAL),Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,1,Yabancı,29.0128999999999984,41.019561000000003,3
2043,2019-11-07,HAYAL-İ TEMSİL,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.9888289999999991,41.0467879999999994,64
2044,2020-11-02,SEN İSTANBUL'DAN DAHA GÜZELSİN,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.9888289999999991,41.0467879999999994,18
2045,2018-12-26,OCAK'TA BAHAR,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,154
2046,2019-02-28,AMANVERMEZ AVNİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,76
2047,2018-02-04,MAKEDONYA GAMZESİ,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.0128999999999984,41.019561000000003,29
2048,2017-09-30,REİS BEY,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,50
2049,2018-03-18,PALYAÇO PRENS,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900000000002,49
2050,2018-03-20,AY IŞIĞINDA ŞAMATA,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,1478
2051,2018-12-25,KARINCALAR - BİR SAVAŞ VARDI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,620
2052,2020-09-25,MELEK,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.9888289999999991,41.0467879999999994,16
2053,2019-12-21,HAYAL-İ TEMSİL,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,4
2054,2017-11-15,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,23
2055,2019-12-18,PALYAÇO PRENS,Ümraniye Sahnesi,Çocuk,0,Yerli,29.1047979999999988,41.0250249999999994,187
2056,2020-11-10,MELEK,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,2
2057,2017-12-20,BİSKÜVİ ADAM,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı,28.9709719999999997,41.0793660000000003,109
2058,2018-03-28,SAADET HANIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,24
2059,2019-12-19,CAN YELEĞİ,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,43
2060,2019-11-06,CAN YELEĞİ,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,75
2061,2018-11-16,HAYAL-İ TEMSİL,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,63
2062,2020-02-22,KARINCALAR - BİR SAVAŞ VARDI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,90
2063,2019-12-18,BİSKÜVİ ADAM,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı,28.9709719999999997,41.0793660000000003,182
2064,2017-11-24,HAYAL-İ TEMSİL,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,80
2065,2019-04-20,"MURAT GARİPAĞAOĞLU ""KÜÇÜKLERE MASALLAR""",Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yabancı,28.9709719999999997,41.0793660000000003,16
